证券代码,交易日期,日开盘价,日最高价,日最低价,日收盘价,日个股交易股数,日个股交易金额,涨跌幅,换手率(流通股数)(%)
300102,2022-01-04,8.99,9.13,8.96,9.08,30241495,273248764,0.010011,4.276798
300102,2022-01-05,9.11,9.12,8.7,8.76,32858820,290578603,-0.035242,4.646944
300102,2022-01-06,8.7,8.94,8.67,8.85,22161563,196141337,0.010274,3.134122
300102,2022-01-07,9.01,9.14,8.77,8.77,34827093,311951464,-0.00904,4.9253
300102,2022-01-10,8.65,8.68,8.27,8.45,32427252,273355660,-0.036488,4.585911
300102,2022-01-11,8.49,8.58,8.32,8.35,20710741,174780000,-0.011834,2.928944
300102,2022-01-12,8.39,8.48,8.35,8.47,15575300,131195119,0.014371,2.202683
300102,2022-01-13,8.47,8.5,8.32,8.34,14996700,126010038,-0.015348,2.120856
300102,2022-01-14,8.3,8.41,7.96,8.06,29807900,244207245,-0.033573,4.215479
300102,2022-01-17,8.16,8.31,8.08,8.29,19239382,157944482,0.028536,2.720863
300102,2022-01-18,8.29,8.35,8.16,8.19,18848500,155510404,-0.012063,2.665584
300102,2022-01-19,8.13,8.25,8.06,8.13,15280723,124448712,-0.007326,2.161023
300102,2022-01-20,8.06,8.12,7.85,7.86,19951323,158375822,-0.03321,2.821546
300102,2022-01-21,7.85,7.92,7.75,7.8,12084200,94480980,-0.007634,1.708966
300102,2022-01-24,7.79,7.86,7.74,7.76,10566700,82393037,-0.005128,1.494359
300102,2022-01-25,7.73,7.78,7.36,7.37,18308100,137839513,-0.050258,2.589159
300102,2022-01-26,7.4,7.49,7.28,7.42,11148582,82366831,0.006784,1.576649
300102,2022-01-27,7.38,7.43,7.07,7.07,14956730,108144748,-0.04717,2.115203
300102,2022-01-28,7.2,7.47,7.13,7.39,19558902,143215363,0.045262,2.76605
300102,2022-02-07,7.61,7.67,7.5,7.55,15869763,119877639,0.021651,2.244326
300102,2022-02-08,7.51,7.7,7.49,7.69,12589930,95608793,0.018543,1.780487
300102,2022-02-09,7.68,7.85,7.65,7.82,15690430,122225452,0.016905,2.218964
300102,2022-02-10,7.85,7.88,7.75,7.86,12477002,97581175,0.005115,1.764517
300102,2022-02-11,7.78,7.85,7.72,7.76,12415950,96576223,-0.012723,1.755883
300102,2022-02-14,7.86,7.97,7.77,7.85,15234107,120048300,0.011598,2.154431
300102,2022-02-15,7.85,7.95,7.82,7.94,14793302,116887837,0.011465,2.092091
300102,2022-02-16,7.95,8.03,7.9,7.98,12960900,103246373,0.005038,1.83295
300102,2022-02-17,7.92,8.1,7.87,8.06,19631630,157280675,0.010025,2.776335
300102,2022-02-18,8.01,8.39,7.98,8.32,30197943,249514392,0.032258,4.270639
300102,2022-02-21,8.31,8.76,8.26,8.63,39009800,333552714,0.03726,5.516825
300102,2022-02-22,8.6,8.85,8.52,8.76,40422059,353290250,0.015064,5.716549
300102,2022-02-23,8.7,8.95,8.68,8.92,39340500,348317811,0.018265,5.563593
300102,2022-02-24,8.81,9.15,8.72,8.82,62126359,555411406,-0.011211,8.786004
300102,2022-02-25,8.92,9.14,8.85,8.87,34878399,311863257,0.005669,4.932556
300102,2022-02-28,8.88,8.93,8.71,8.8,25135200,221396996,-0.007892,3.554658
300102,2022-03-01,8.8,8.87,8.68,8.83,29843000,261841503,0.003409,4.220442
300102,2022-03-02,8.8,8.85,8.72,8.82,16469500,144813485,-0.001133,2.329142
300102,2022-03-03,8.88,9.04,8.71,8.76,22780500,200910574,-0.006803,3.221653
300102,2022-03-04,8.79,8.97,8.62,8.73,25061688,221387883.22,-0.003425,3.544262
300102,2022-03-07,8.73,8.89,8.62,8.73,24132341,211643104.11,0.0,3.412832
300102,2022-03-08,8.75,8.94,8.66,8.82,40532802,357329992.44,0.010309,5.73221
