证券代码,交易日期,日开盘价,日最高价,日最低价,日收盘价,日个股交易股数,日个股交易金额,涨跌幅,换手率(流通股数)(%)
300052,2022-01-04,32.15,33.88,31.36,32.73,43416524,1419960745,0.002143,16.621103
300052,2022-01-05,32.06,39.28,31.85,39.28,97408722,3553017984,0.200122,37.29088
300052,2022-01-06,37.5,37.5,34.81,35.3,70693543,2555384754,-0.101324,27.063536
300052,2022-01-07,34.21,36.1,32.16,32.48,58033688,1973944757,-0.079887,22.216977
300052,2022-01-10,31.1,32.44,29.75,31.93,34181196,1070982302,-0.016933,13.085552
300052,2022-01-11,31.84,34.7,31.01,33.05,56132567,1855403603,0.035077,21.489173
300052,2022-01-12,32.74,35.55,32.31,34.64,51031222,1745330766,0.048109,19.53623
300052,2022-01-13,34.05,35.8,33.41,34.5,50248734,1745166665,-0.004042,19.236671
300052,2022-01-14,33.5,35.65,33,34.28,48919002,1688630912,-0.006377,18.727611
300052,2022-01-17,33.81,35.6,33.6,35.45,45523501,1592149679,0.034131,17.427715
300052,2022-01-18,35.46,35.6,31.88,32,49913543,1658053371,-0.09732,19.10835
300052,2022-01-19,31.2,34.8,31.06,32.73,41985817,1397957034,0.022813,16.073387
300052,2022-01-20,31.65,31.65,29.9,30.56,37557460,1155095342,-0.0663,14.378084
300052,2022-01-21,30.08,31.23,27.54,27.61,38414358,1108272767,-0.096531,14.706129
300052,2022-01-24,27.7,28.71,26.9,27.88,21226601,589161431,0.009779,8.126158
300052,2022-01-25,27.96,27.96,25.55,25.6,26795269,709225142,-0.081779,10.258005
300052,2022-01-26,25.6,26.24,25.04,25.36,17254750,441400161,-0.009375,6.605618
300052,2022-01-27,25.11,25.47,23.89,23.94,21284799,520538804,-0.055994,8.148438
300052,2022-01-28,24.11,24.47,23.32,23.55,17939742,428780578,-0.016291,6.867853
300052,2022-02-07,23.44,23.97,22.89,23.4,15965146,373210747,-0.006369,6.11192
300052,2022-02-08,23.5,24.82,23.07,24.4,30680223,735242662,0.042735,11.745278
300052,2022-02-09,24.01,25.08,23.85,24.92,26662561,658223914,0.021311,10.207201
300052,2022-02-10,24.99,27.38,24.73,26.32,37808260,998670064,0.05618,14.474097
300052,2022-02-11,25.7,26.55,24.85,24.92,27290569,692255700,-0.053191,10.44762
300052,2022-02-14,24,24.86,23.8,24.14,16956814,412217751,-0.0313,6.49156
300052,2022-02-15,24.2,25.5,24.2,24.83,19722971,492399273,0.028583,7.550525
300052,2022-02-16,25,27.2,24.55,25.75,33227781,859424879,0.037052,12.720557
300052,2022-02-17,25.45,26.52,25.1,25.77,26495102,685604348,0.000777,10.143093
