证券代码,交易日期,日开盘价,日最高价,日最低价,日收盘价,日个股交易股数,日个股交易金额,涨跌幅,换手率(流通股数)(%)
300122,2019-01-02,38.74,39.08,36.02,36.07,16039485,594656579.32,-0.069401,1.850064
300122,2019-01-03,36.18,36.67,35.82,36.09,10243371,371457084.95,0.000554,1.181515
300122,2019-01-04,36.5,37.66,36.15,37.63,11769140,435135963.45,0.042671,1.357504
300122,2019-01-07,37.95,38.08,37.05,38.05,9505647,357253259.36,0.011161,1.096423
300122,2019-01-08,37.81,38.9,37.55,38.3,7926865,304873446.95,0.00657,0.914319
300122,2019-01-09,38.45,39.5,38.32,38.45,10265887,399845341.56,0.003916,1.184112
300122,2019-01-10,38.2,38.46,37.1,37.35,9983850,377182801.9,-0.028609,1.151581
300122,2019-01-11,37.37,37.75,37.1,37.68,5423099,203515442.05,0.008835,0.625524
300122,2019-01-14,37.7,37.7,34.89,35.3,19901742,709121296.23,-0.063163,2.295554
300122,2019-01-15,35.26,36.53,35.08,36.49,10736682,387441841.64,0.033711,1.238416
300122,2019-01-16,36.71,38.1,36.51,37.46,12570743,470283646.64,0.026583,1.449964
300122,2019-01-17,37.4,37.7,36.5,37.26,8493772,316516498.2,-0.005339,0.979709
300122,2019-01-18,37.49,38.45,37.1,38.08,9714699,369372469.1,0.022008,1.120536
300122,2019-01-21,38.23,39.1,37.79,38.19,10004668,384867899.39,0.002889,1.153982
300122,2019-01-22,38.12,38.27,36.84,37.31,7993861,298700367.65,-0.023043,0.922047
300122,2019-01-23,37.06,37.25,36.53,37.01,5332388,196597323.97,-0.008041,0.615061
300122,2019-01-24,37.06,37.3,35.97,36.9,8154952,298923198.38,-0.002972,0.940628
300122,2019-01-25,36.98,37.17,36.67,36.84,6097966,225258936.9,-0.001626,0.703366
300122,2019-01-28,37.17,37.49,36.45,36.84,6512176,240925275.46,0.0,0.751143
300122,2019-01-29,36.87,37.35,35.9,36.25,9203126,335961335.61,-0.016015,1.061529
300122,2019-01-30,36.25,36.42,34.74,34.89,13948400,490845868.13,-0.037517,1.608869
300122,2019-01-31,35.07,35.12,33.96,34.3,10254331,353749050.2,-0.01691,1.182779
300122,2019-02-01,34.63,36.9,34.45,36.74,15350415,552803287.78,0.071137,1.770584
300122,2019-02-11,36.4,37.96,35.9,37.71,14778807,555038198.95,0.026402,1.704652
300122,2019-02-12,37.9,39.5,37.78,38.92,16999858,662613303.29,0.032087,1.960838
300122,2019-02-13,39.3,39.5,38.7,39.13,16190945,633912732.43,0.005396,1.867534
300122,2019-02-14,39.15,40.12,39.01,39.63,10406672,412187453.57,0.012778,1.200351
300122,2019-02-15,39.3,39.77,39.1,39.24,9117356,359779091.4,-0.009841,1.051636
300122,2019-02-18,39.8,41.26,39.8,41.03,13745711,558314540.07,0.045617,1.58549
300122,2019-02-19,41.41,41.72,39.96,40.35,12247466,498401199.84,-0.016573,1.412676
300122,2019-02-20,40.05,40.55,39.33,39.9,9874110,393406876.15,-0.011152,1.138923
300122,2019-02-21,39.76,40.79,39.7,39.86,10959551,440548411.55,-0.001003,1.264123
300122,2019-02-22,39.67,40.19,38.66,39.75,13114982,515648259.37,-0.00276,1.512739
300122,2019-02-25,40.3,42.65,40.05,42.42,18349631,760154225.95,0.06717,2.116527
300122,2019-02-26,42.8,46,42.8,43.63,25101691,1119096793.86,0.028524,2.895339
300122,2019-02-27,43.93,44.8,42.94,43.52,17213343,754453411.52,-0.002521,1.985462
300122,2019-02-28,44.11,45.19,44,44.44,15223070,678473266.97,0.02114,1.755895
300122,2019-03-01,45.02,46.17,44.52,45.96,17957658,817849583.05,0.034203,2.071315
300122,2019-03-04,46.47,47.29,45.6,45.98,21341614,988756538.01,0.000435,2.461635
300122,2019-03-05,45.43,46.29,45.28,45.99,12598087,575579880.36,0.000217,1.453118
300122,2019-03-06,45.96,46.17,44.52,45,18066910,814455667.14,-0.021526,2.083916
300122,2019-03-07,45.5,46.28,44.33,44.99,17720343,802178962.64,-0.000222,2.043942
300122,2019-03-08,44,46.15,43.5,44.14,19155101,864926148.57,-0.018893,2.209433
300122,2019-03-11,44.3,47.14,44.3,46.78,20180641,925308443.01,0.05981,2.327723
300122,2019-03-12,47.1,47.34,46.01,46.79,18205939,851667042.21,0.000214,2.099953
300122,2019-03-13,46.95,49.86,46.51,48.92,24517872,1195599947.24,0.045523,2.827999
300122,2019-03-14,48.5,49.27,46.52,47.66,17164251,821876002.41,-0.025756,1.9798
300122,2019-03-15,47.76,49.86,47.76,48.99,14484235,710604982.42,0.027906,1.670675
300122,2019-03-18,48.82,51.8,48.81,50.97,19922408,1011279364.48,0.040416,2.297938
300122,2019-03-19,50.6,51.35,50.39,51,10750579,547020482.68,0.000589,1.240019
300122,2019-03-20,50.9,51.18,48.61,49.73,13958999,694915748.06,-0.024902,1.610092
300122,2019-03-21,49.26,49.92,49.06,49.5,8117030,401936241.91,-0.004625,0.936254
300122,2019-03-22,49.4,49.77,48.48,49.51,9260417,454761525.5,0.000202,1.068137
300122,2019-03-25,48.9,50.3,48.32,48.4,12725292,627663514.23,-0.02242,1.467791
300122,2019-03-26,48.9,49.33,48,48.39,9322449,452207326.43,-0.000207,1.075292
300122,2019-03-27,48.8,50.14,48.3,49.88,13805623,684452139.81,0.030791,1.592401
300122,2019-03-28,49.95,49.95,48.48,48.57,9005169,440887181.39,-0.026263,1.038696
300122,2019-03-29,48.58,51.37,48.33,51.1,16781221,843501571.47,0.05209,1.935619
300122,2019-04-01,52.43,53,51.21,51.61,17582963,915054540.27,0.00998,2.028096
300122,2019-04-02,46.95,48,46.45,46.45,35995765,1684055895.84,-0.099981,4.151909
300122,2019-04-03,47,48.17,46.73,47.96,47018127,2229328757.76,0.032508,5.423276
300122,2019-04-04,48.2,48.2,44.2,45.69,49010883,2243670202.57,-0.047331,5.65313
300122,2019-04-08,46.26,46.26,44.66,45.42,30601205,1382836999.87,-0.005909,3.529677
300122,2019-04-09,44.95,45.9,44.76,45.75,17349699,788804677.4,0.007266,2.00119
300122,2019-04-10,45.58,46.9,45.3,46.01,19658929,908964979.57,0.005683,2.267547
300122,2019-04-11,45.81,46.16,44.46,44.7,20163218,905224568.54,-0.028472,2.325714
300122,2019-04-12,44.71,44.95,43.6,44.05,14829016,654223443,-0.014541,1.710444
300122,2019-04-15,44.53,44.83,44.1,44.26,12228217,543163356.27,0.004767,1.410456
300122,2019-04-16,44.08,45.45,44.06,45.43,16608660,745951750.58,0.026435,1.915716
300122,2019-04-17,45.13,45.4,44.71,44.96,11746943,528573688.4,-0.010346,1.354944
300122,2019-04-18,44.92,45.32,44.7,45.03,7509040,337772296.29,0.001557,0.866126
300122,2019-04-19,45.09,45.15,44.29,44.55,9776513,436659473.79,-0.01066,1.127666
300122,2019-04-22,44.71,44.88,44.3,44.78,9511561,424561266.33,0.005163,1.097105
300122,2019-04-23,45.4,45.4,44.6,45,9733846,438028139.44,0.004913,1.122744
300122,2019-04-24,45.02,45.18,44.37,44.99,7731275,345925118.23,-0.000222,0.891759
300122,2019-04-25,44.85,45.49,44.46,44.46,10391111,467776936.66,-0.01178,1.198556
300122,2019-04-26,44.7,45.28,44.33,44.8,9304443,417116395.26,0.007647,1.073215
300122,2019-04-29,45.22,46,44.82,45.42,15200972,692003526.12,0.013839,1.753347
300122,2019-04-30,45.12,45.78,42.2,43.1,22744416,987905264.99,-0.051079,2.62344
300122,2019-05-06,41.79,41.8,39.99,40.18,18019978,735899863.81,-0.067749,2.078503
300122,2019-05-07,40.65,41.44,39.85,40.56,12006333,488068486.5,0.009457,1.384863
300122,2019-05-08,39.54,40.94,39.4,40.09,8152643,328634198.9,-0.011588,0.940362
300122,2019-05-09,39.8,40.13,39.3,39.47,7452265,295172589.51,-0.015465,0.859577
300122,2019-05-10,39.73,40.38,39.25,40.28,12568782,503014096.37,0.020522,1.449738
300122,2019-05-13,40.08,40.17,39.82,39.96,6527375,260816906.97,-0.007944,0.752896
300122,2019-05-14,40.18,40.24,39.61,40.1,8713456,349511077.84,0.003504,1.005048
300122,2019-05-15,40.46,41.25,40.13,41.23,12718298,518747948.65,0.02818,1.466984
300122,2019-05-16,41.3,45.35,40.82,45.35,30438654,1330599086.09,0.099927,3.510928
300122,2019-05-17,45,45,42.89,43.05,21777071,954479243.95,-0.050717,2.511863
300122,2019-05-20,43.05,43.8,41.58,42.78,13417395,571238828.98,-0.006272,1.547621
300122,2019-05-21,42.93,43.71,42.58,42.71,13012358,562181374.63,-0.001636,1.500902
300122,2019-05-22,42.71,42.72,41.38,41.78,12229446,510603761.73,-0.021775,1.410598
300122,2019-05-23,41.55,41.55,39.48,39.72,13804104,556185487.16,-0.049306,1.592226
300122,2019-05-24,39.9,40.38,39.5,39.85,7503077,299494868.12,0.003273,0.865438
300122,2019-05-27,40.1,40.72,39.37,40.55,8333500,335174850.39,0.017566,0.961222
300122,2019-05-28,40.5,41.7,40.27,41.7,10029689,408680439.1,0.02836,1.156868
300122,2019-05-29,40.85,41.16,40.7,40.85,6895819,282052108.53,-0.020384,0.795394
300122,2019-05-30,40.43,40.43,39.92,40.29,5300326,212665431.9,-0.013709,0.611363
300122,2019-05-31,40.39,41.01,40.03,40.31,5628198,227807072.13,0.000496,0.649181
300122,2019-06-03,40.6,40.95,40.11,40.37,6399205,259300123.21,0.001488,0.738112
300122,2019-06-04,40.1,40.56,39.85,39.98,6240604,250038509.55,-0.009661,0.719819
300122,2019-06-05,40.41,40.46,36.01,37.08,17745401,671415986.05,-0.072536,2.046832
300122,2019-06-06,37.13,38.05,37.13,37.43,7842351,294923427.92,0.009439,0.904571
300122,2019-06-10,37.5,37.51,36.3,36.5,11003762,404905265.68,-0.024846,1.269222
300122,2019-06-11,36.41,38,36.28,37.81,9270915,347467992.08,0.03589,1.069348
300122,2019-06-12,37.9,38.2,37.44,37.78,6882135,259780909.88,-0.000793,0.793816
300122,2019-06-13,37.68,37.75,36.81,37.39,7032452,261802660,-0.010323,0.811154
300122,2019-06-14,37.94,38.75,37.65,37.8,9058919,345731739.4,0.010965,1.044895
300122,2019-06-17,38.07,38.7,37.67,38.35,6308852,240529616.84,0.01455,0.727691
300122,2019-06-18,38.33,40.25,37.72,39.69,12487195,492005098.05,0.034941,1.440328
300122,2019-06-19,40.62,41.17,40,40.1,10090668,408117533.55,0.01033,1.163902
300122,2019-06-20,39.88,41.38,39.88,41.01,8492598,347291566.19,0.022693,0.979573
300122,2019-06-21,41.94,42.38,41.46,42,11538128,483107271.71,0.02414,1.330858
300122,2019-06-24,41.5,41.78,40.93,41.35,5743030,237484099.05,-0.003614,0.662426
300122,2019-06-25,41.11,42.5,40.63,42.34,10652454,442770598.1,0.023942,1.228701
300122,2019-06-26,41.99,43.06,41.59,42.43,7511703,320226505.89,0.002126,0.866433
300122,2019-06-27,42.31,43.35,42.31,42.82,6140931,263539256.23,0.009192,0.708322
300122,2019-06-28,42.96,43.58,42.6,43.1,6933729,298795107.1,0.006539,0.799767
300122,2019-07-01,44.63,44.81,44,44.45,16121972,715872994.99,0.031323,1.840893
300122,2019-07-02,44.2,44.91,44.01,44.49,16153916,719465815,0.0009,1.844541
300122,2019-07-03,45.14,45.54,44.51,44.76,15350976,690593146.22,0.006069,1.752857
300122,2019-07-04,44.61,45.3,44.28,44.76,10527548,470981866.38,0.0,1.202092
300122,2019-07-05,44.16,45.1,44.16,44.79,10332833,463422915.81,0.00067,1.179858
300122,2019-07-08,44.79,44.79,43.7,43.84,13136127,579672518.39,-0.02121,1.499953
300122,2019-07-09,44.3,44.44,43.91,44.16,6196762,273977219.53,0.007299,0.707579
300122,2019-07-10,44.58,44.75,43.88,44,5640766,249146463.32,-0.003623,0.644093
300122,2019-07-11,44.44,44.5,43.7,43.99,7174457,316229638.35,-0.000227,0.819218
300122,2019-07-12,44.08,44.22,43.7,43.91,4831221,212475634.76,-0.001819,0.551655
300122,2019-07-15,44.02,44.94,43.8,44.83,13594876,606769381.68,0.020952,1.552336
300122,2019-07-16,44.88,45.82,44.8,45.26,12135529,548645312.27,0.009592,1.3857
300122,2019-07-17,45.09,45.6,44.81,45.57,10827698,490708887.53,0.006849,1.236365
300122,2019-07-18,45.57,45.85,45.27,45.8,9185404,419194262.99,0.005047,1.048839
300122,2019-07-19,45.81,45.97,45.55,45.73,7951935,363786967.22,-0.001528,0.907995
300122,2019-07-22,45.73,46.55,45.5,45.86,8692329,399255338.15,0.002843,0.992537
300122,2019-07-23,46.23,47.07,46.15,46.99,15141958,708388548.9,0.02464,1.72899
300122,2019-07-24,47,47.17,46.71,47,7400895,347481341.15,0.000213,0.845074
300122,2019-07-25,47,47.17,46.83,47.02,4493670,211232119.78,0.000426,0.513111
300122,2019-07-26,47.09,47.57,46.84,47.07,7107322,335688037.4,0.001063,0.811552
300122,2019-07-29,47.23,47.33,46.78,46.91,5986774,281072549.42,-0.003399,0.683602
300122,2019-07-30,47.09,47.48,46.88,47.09,5969601,281371233.12,0.003837,0.694447
300122,2019-07-31,47.15,47.5,46.4,46.95,7708255,362879355.11,-0.002973,0.896706
300122,2019-08-01,47,47,44.7,45.51,14764530,673279317.74,-0.030671,1.717567
300122,2019-08-02,44.7,45.74,44.56,45.2,6692062,302318784.53,-0.006812,0.778492
300122,2019-08-05,45.3,45.34,43.84,43.84,7471958,332004957.58,-0.030088,0.869217
300122,2019-08-06,43.09,43.79,42.42,43.24,7766632,335212149.79,-0.013686,0.903497
300122,2019-08-07,43.59,45.41,43.55,44.71,8579974,382490373.32,0.033996,0.998114
300122,2019-08-08,44.92,47.12,44.77,46.78,12888505,598379368.25,0.046298,1.499328
300122,2019-08-09,46.97,47.43,46.51,46.96,8688549,408255303.92,0.003848,1.010744
300122,2019-08-12,47.08,47.38,46.56,46.83,6721241,315241620.94,-0.002768,0.781886
300122,2019-08-13,46.89,47.45,46.46,46.94,6300761,295719717.94,0.002349,0.732971
300122,2019-08-14,47.3,49.28,46.9,48.82,13343226,641432453.96,0.040051,1.552226
300122,2019-08-15,48,48.47,47.56,48.34,9290769,446489679.6,-0.009832,1.080801
300122,2019-08-16,48.2,49.75,48.05,48.72,10505641,515564655.44,0.007861,1.222128
300122,2019-08-19,49.09,50.28,48.87,49.92,12461706,621758104.84,0.024631,1.449678
