证券代码,交易日期,日开盘价,日最高价,日最低价,日收盘价,日个股交易股数,日个股交易金额,涨跌幅,换手率(流通股数)(%)
300029,2020-01-02,6,6.28,5.94,6.2,11946677,73058715.73,0.043771,5.973339
300029,2020-01-03,6.23,6.46,6.2,6.46,10910886,69122767.84,0.041935,5.455443
300029,2020-01-06,6.4,6.52,6.29,6.44,9439878,60619388.65,-0.003096,4.719939
300029,2020-01-07,6.45,6.63,6.44,6.55,8023000,52466668,0.017081,4.0115
300029,2020-01-08,6.53,6.76,6.41,6.48,10662600,70156383,-0.010687,5.3313
300029,2020-01-09,6.55,6.74,6.5,6.64,8706100,57850088.98,0.024691,4.35305
300029,2020-01-10,6.75,6.85,6.54,6.61,6105500,40437375,-0.004518,3.05275
300029,2020-01-13,6.61,6.69,6.46,6.59,7021300,46203261,-0.003026,3.51065
300029,2020-01-14,6.62,6.65,6.51,6.61,6156700,40528840,0.003035,3.07835
300029,2020-01-15,6.57,6.64,6.29,6.37,8493248,54295289.36,-0.036309,4.246624
300029,2020-01-16,6.37,6.47,6.23,6.24,6194600,39379875,-0.020408,3.0973
300029,2020-01-17,6.23,6.32,6.12,6.14,4965805,30821910.3,-0.016026,2.482903
300029,2020-01-20,6.09,6.2,6.02,6.19,5554601,33913129.62,0.008143,2.777301
300029,2020-01-21,6.32,6.39,6.04,6.05,8416401,51789109.04,-0.022617,4.208201
300029,2020-01-22,5.99,6.27,5.99,6.17,8139648,50288629.43,0.019835,4.069824
300029,2020-01-23,6.13,6.24,5.88,6,6890289,41704415.25,-0.027553,3.445145
300029,2020-02-03,5.4,5.4,5.4,5.4,337600,1823040,-0.1,0.1688
300029,2020-02-04,4.86,5.38,4.86,5.35,9489232,47921418.62,-0.009259,4.744616
300029,2020-02-05,5.27,5.63,5.23,5.37,7015248,38191543.46,0.003738,3.507624
300029,2020-02-06,5.33,5.44,5.3,5.37,7589251,40741896.48,0.0,3.794626
300029,2020-02-07,5.3,5.41,5.21,5.34,5548287,29494080.19,-0.005587,2.774144
300029,2020-02-10,5.32,5.46,5.3,5.45,6079141,32744970.98,0.020599,3.039571
300029,2020-02-11,5.45,5.52,5.41,5.43,4476500,24436305,-0.00367,2.23825
300029,2020-02-12,5.48,5.73,5.46,5.63,7578448,42487511.36,0.036832,3.789224
300029,2020-02-13,5.61,5.74,5.4,5.47,8081910,44834436.8,-0.028419,4.040955
300029,2020-02-14,5.43,5.53,5.4,5.44,4179610,22840018.4,-0.005484,2.089805
300029,2020-02-17,5.98,5.98,5.98,5.98,1733600,10366928,0.099265,0.8668
300029,2020-02-18,6.58,6.58,6.58,6.58,1904501,12531616.58,0.100334,0.952251
300029,2020-02-19,6.58,6.6,6.06,6.09,21263500,134530971.31,-0.074468,10.63175
300029,2020-02-20,6.1,6.7,6.1,6.7,16886510,110214974.47,0.100164,8.443255
300029,2020-02-21,6.7,7.1,6.51,6.55,31527764,213931731.23,-0.022388,15.763882
300029,2020-02-24,6.22,6.46,6.13,6.4,17736601,111904024.26,-0.022901,8.868301
300029,2020-02-25,6.17,6.3,5.86,6.2,18444139,112984704.71,-0.03125,9.22207
300029,2020-02-26,6.04,6.14,6,6.04,10328458,62661680.74,-0.025806,5.164229
300029,2020-02-27,6.08,6.12,5.89,5.93,8401452,50138004.36,-0.018212,4.200726
300029,2020-02-28,5.7,5.72,5.41,5.45,9211225,51325967.48,-0.080944,4.605613
300029,2020-03-02,5.43,5.69,5.42,5.66,6090100,34287070.98,0.038532,3.04505
300029,2020-03-03,5.72,5.92,5.67,5.79,7262337,42099538.11,0.022968,3.631169
300029,2020-03-04,5.75,5.89,5.67,5.85,5761504,33354677.4,0.010363,2.880752
300029,2020-03-05,5.9,6.07,5.89,6.05,8543207,51226907.02,0.034188,4.271604
300029,2020-03-06,5.97,6.19,5.87,6.1,8703898,52860926.53,0.008264,4.351949
300029,2020-03-09,6,6.28,5.95,5.95,8983501,54636446.12,-0.02459,4.491751
300029,2020-03-10,5.93,6.12,5.5,6.11,7115101,42219272.04,0.026891,3.557551
300029,2020-03-11,6.15,6.27,5.98,6.02,7129711,43523637.35,-0.01473,3.564856
300029,2020-03-12,5.93,6.01,5.85,5.93,4530101,26854196.9,-0.01495,2.265051
300029,2020-03-13,5.55,5.93,5.51,5.9,5762400,33136461,-0.005059,2.8812
300029,2020-03-16,5.9,6.1,5.6,5.75,6680401,39408318.3,-0.025424,3.340201
300029,2020-03-17,5.76,5.89,5.46,5.66,4693958,26452199.2,-0.015652,2.346979
300029,2020-03-18,5.73,5.98,5.61,5.68,7171187,41308886.39,0.003534,3.585594
300029,2020-03-19,5.63,5.75,5.59,5.73,6995272,39738279.38,0.008803,3.497636
300029,2020-03-20,5.77,5.8,5.6,5.8,4772100,27352559,0.012216,2.38605
300029,2020-03-23,5.65,5.75,5.61,5.62,4815700,27307480,-0.031034,2.40785
300029,2020-03-24,5.71,6.18,5.65,6.18,3838086,23143741.48,0.099644,1.919043
300029,2020-03-25,6.38,6.8,6.21,6.8,13720069,90265959.8,0.100324,6.860035
300029,2020-03-26,6.95,6.97,6.12,6.12,23031455,147788575.43,-0.1,11.515728
300029,2020-03-27,6.13,6.73,6.13,6.73,43728926,292511426.97,0.099673,21.864463
300029,2020-03-30,6.54,6.65,6.09,6.4,25544167,162299877.62,-0.049034,12.772084
300029,2020-03-31,6.39,6.4,6.09,6.17,12973103,80461519.38,-0.035938,6.486552
300029,2020-04-01,6.19,6.27,5.9,5.98,10819129,65931092.74,-0.030794,5.409565
300029,2020-04-02,5.88,6.03,5.75,6.02,7654762,45105378.53,0.006689,3.827381
300029,2020-04-03,6.14,6.47,6.08,6.23,15659079,98185822.7,0.034884,7.82954
300029,2020-04-07,6.17,6.32,6.14,6.27,11818619,73757473.76,0.006421,5.90931
300029,2020-04-08,6.19,6.3,6.1,6.29,9678258,60096926.22,0.00319,4.839129
300029,2020-04-09,6.34,6.48,6.24,6.27,8404639,53149056.91,-0.00318,4.20232
300029,2020-04-10,6.29,6.29,5.93,5.98,7586258,46129285.26,-0.046252,3.793129
300029,2020-04-13,5.92,6.08,5.86,6.03,3497501,20904261.93,0.008361,1.748751
300029,2020-04-14,6.04,6.19,5.99,6.16,4923650,30154539.7,0.021559,2.461825
300029,2020-04-15,6.18,6.41,6.1,6.22,7599871,47655383.17,0.00974,3.799936
300029,2020-04-16,6.28,6.4,6.2,6.33,5585679,35241208.77,0.017685,2.79284
300029,2020-04-17,6.36,6.4,6.21,6.24,5524649,34712044.34,-0.014218,2.762325
300029,2020-04-20,6.23,6.25,6.06,6.18,4377168,26962947.12,-0.009615,2.188584
300029,2020-04-21,6.14,6.15,5.99,6.08,4264159,25812534.69,-0.016181,2.13208
300029,2020-04-22,6.04,6.18,6.01,6.17,3151849,19242964.33,0.014803,1.575925
300029,2020-04-23,6.19,6.28,6.05,6.07,3386501,20703487.12,-0.016207,1.693251
300029,2020-04-24,6.06,6.09,5.84,5.92,4039501,24074592.86,-0.024712,2.019751
300029,2020-04-27,5.95,5.95,5.75,5.76,2933600,17118195.5,-0.027027,1.4668
300029,2020-04-28,5.6,5.75,5.18,5.23,8465538,44962272.84,-0.092014,4.232769
300029,2020-04-29,5.33,5.75,5.25,5.49,7506599,41832430.58,0.049713,3.7533
300029,2020-04-30,5.54,5.67,5.4,5.53,3963309,21939576.95,0.007286,1.981655
300029,2020-05-06,5.5,5.7,5.5,5.66,3341749,18761453.87,0.023508,1.670875
300029,2020-05-07,5.6,5.69,5.48,5.51,3648249,20378955.36,-0.026502,1.824125
300029,2020-05-08,5.59,5.65,5.53,5.65,3272899,18335088.1,0.025408,1.63645
300029,2020-05-11,5.65,5.66,5.51,5.56,3632100,20229175,-0.015929,1.81605
300029,2020-05-12,5.54,5.55,5.35,5.47,3656199,19897966.65,-0.016187,1.8281
300029,2020-05-13,5.46,5.54,5.4,5.49,2227650,12213643.69,0.003656,1.113825
300029,2020-05-14,5.47,6.04,5.36,5.69,7973299,45649946.64,0.03643,3.98665
300029,2020-05-15,5.65,5.73,5.5,5.59,4862499,27131149.44,-0.017575,2.43125
300029,2020-05-18,5.59,5.64,5.38,5.38,4238600,23072818,-0.037567,2.1193
300029,2020-05-19,5.38,5.55,5.38,5.47,2289031,12497478.95,0.016729,1.144516
300029,2020-05-20,5.43,5.5,5.35,5.37,2342331,12655007.85,-0.018282,1.171166
300029,2020-05-21,5.41,5.42,5.29,5.31,2485400,13321020,-0.011173,1.2427
300029,2020-05-22,5.36,5.38,5.23,5.25,1830500,9656871,-0.011299,0.91525
300029,2020-05-25,5.27,5.34,5.26,5.3,1807718,9563525.86,0.009524,0.903859
300029,2020-05-26,5.28,5.37,5.27,5.36,2197301,11728675.3,0.011321,1.098651
300029,2020-05-27,5.33,5.41,5.33,5.36,1872601,10056867.33,0.0,0.936301
300029,2020-05-28,5.33,5.41,5.26,5.33,1907800,10176587,-0.005597,0.9539
300029,2020-05-29,5.34,5.56,5.34,5.41,4016204,21919314.4,0.015009,2.008102
300029,2020-06-01,5.41,5.52,5.37,5.48,4236975,23120054.45,0.012939,2.118488
300029,2020-06-02,5.51,5.53,5.47,5.51,2989910,16461973.03,0.005474,1.494955
300029,2020-06-03,5.51,5.66,5.51,5.56,4701442,26334500.36,0.009074,2.350721
300029,2020-06-04,5.56,5.78,5.55,5.64,4285367,24308621.72,0.014388,2.142684
300029,2020-06-05,5.6,5.68,5.52,5.55,3695378,20609199.56,-0.015957,1.847689
300029,2020-06-08,5.55,5.61,5.4,5.41,3513110,19215576,-0.025225,1.756555
300029,2020-06-09,5.7,5.95,5.53,5.95,6832806,39371047.84,0.099815,3.416403
300029,2020-06-10,6.01,6.01,5.69,5.84,10249416,59336624.73,-0.018487,5.124708
300029,2020-06-11,5.87,5.87,5.66,5.7,5939782,34120238.63,-0.023973,2.969891
300029,2020-06-12,5.63,5.66,5.52,5.64,3416665,19120800,-0.010526,1.708333
300029,2020-06-15,5.59,5.65,5.47,5.5,3983299,22100762.52,-0.024823,1.99165
300029,2020-06-16,5.51,5.6,5.51,5.57,2636419,14653697.88,0.012727,1.31821
300029,2020-06-17,5.59,5.6,5.51,5.58,3451000,19168716,0.001795,1.7255
300029,2020-06-18,5.58,5.65,5.51,5.63,3425100,19127998,0.008961,1.71255
300029,2020-06-19,5.64,5.66,5.5,5.58,3929360,21873984,-0.008881,1.96468
