证券代码,交易日期,日开盘价,日最高价,日最低价,日收盘价,日个股交易股数,日个股交易金额,涨跌幅,换手率(流通股数)(%)
300682,2021-01-04,14.56,15.32,14.48,15.18,6277726,93686870.26,0.038304,0.888866
300682,2021-01-05,15.24,15.36,14.65,14.84,6157932,91942861.7,-0.022398,0.871905
300682,2021-01-06,14.85,15.14,14.65,14.78,5208142,77516657.88,-0.004043,0.737423
300682,2021-01-07,14.79,14.79,14.11,14.16,4632892,66116496.89,-0.041949,0.655973
300682,2021-01-08,14.09,15.1,14.08,14.63,5422766,79836193.3,0.033192,0.767812
300682,2021-01-11,14.63,14.8,14.25,14.31,3397430,48890622.58,-0.021873,0.481044
300682,2021-01-12,14.27,14.35,13.47,13.61,7856610,108458096.37,-0.048917,1.112421
300682,2021-01-13,13.75,13.75,13.15,13.15,5035113,66909626.9,-0.033799,0.712924
300682,2021-01-14,13.26,13.54,13.19,13.34,3392170,45466416.4,0.014449,0.480299
300682,2021-01-15,13.34,13.76,13.31,13.55,2910013,39360950.22,0.015742,0.41203
300682,2021-01-18,13.5,13.85,13.45,13.8,3101800,42557006.19,0.01845,0.439185
300682,2021-01-19,13.7,13.95,13.62,13.79,3415422,47134636.72,-0.000725,0.483591
300682,2021-01-20,13.7,13.85,13.62,13.77,2571044,35266389.58,-0.00145,0.364035
300682,2021-01-21,13.83,14.26,13.81,13.98,3857949,54083975.42,0.015251,0.546249
300682,2021-01-22,13.9,14.24,13.64,13.72,3228468,44266449.1,-0.018598,0.45712
300682,2021-01-25,14.32,14.4,13.85,13.86,4524761,63718610.34,0.010204,0.640663
300682,2021-01-26,13.87,14.36,13.8,13.88,4463210,62696021.64,0.001443,0.631948
300682,2021-01-27,13.96,14.21,13.75,14.11,3389770,47526386.76,0.016571,0.479959
300682,2021-01-28,13.91,14.23,13.75,13.77,3642342,50962970.4,-0.024096,0.515721
300682,2021-01-29,13.77,13.95,13.2,13.35,3569031,48185248.07,-0.030501,0.505341
300682,2021-02-01,13.51,13.53,12.67,12.9,5171943,67164027.09,-0.033708,0.732298
300682,2021-02-02,13.03,13.05,12.4,12.57,6587146,83475838.13,-0.025581,0.932677
300682,2021-02-03,12.57,12.77,12.36,12.41,4031057,50550161.05,-0.012729,0.570759
300682,2021-02-04,12.7,12.82,12.23,12.53,5011138,62426670.1,0.00967,0.709529
300682,2021-02-05,12.4,12.77,12.4,12.61,3295306,41582574.16,0.006385,0.466584
300682,2021-02-08,12.75,12.95,12.46,12.85,2971979,38072584.3,0.019033,0.420804
300682,2021-02-09,12.8,13.1,12.8,12.98,3072277,39846334.85,0.010117,0.435005
300682,2021-02-10,12.98,13.18,12.9,13.08,3740837,48822878.66,0.007704,0.529667
300682,2021-02-18,13.2,13.59,13.2,13.39,4998666,67109378.77,0.0237,0.707764
300682,2021-02-19,13.43,13.56,13.36,13.47,4962252,66723255.69,0.005975,0.702608
300682,2021-02-22,13.44,13.75,13.36,13.43,5748216,78094159.17,-0.00297,0.813893
300682,2021-02-23,13.32,13.51,13.02,13.04,4239629,55852880.98,-0.029039,0.600291
300682,2021-02-24,13.05,13.43,13.04,13.11,4241340,56018612.06,0.005368,0.600533
300682,2021-02-25,13.15,13.22,12.77,12.8,3675672,47521823.17,-0.023646,0.52044
300682,2021-02-26,12.82,12.95,12.56,12.72,3233907,41116883.54,-0.00625,0.45789
300682,2021-03-01,12.8,13.15,12.75,13.03,3445250,44745392.2,0.024371,0.487815
300682,2021-03-02,13.11,13.59,12.94,13.59,8478673,113243192.68,0.042978,1.200499
300682,2021-03-03,13.54,13.6,13.34,13.52,4126817,55600553.41,-0.005151,0.584318
300682,2021-03-04,13.53,13.76,13.37,13.54,4894718,66349063.86,0.001479,0.693045
300682,2021-03-05,13.56,15.5,13.53,15.32,19037155,281695306.15,0.131462,2.69548
300682,2021-03-08,15.32,16.07,15.16,15.7,16868857,265197787.35,0.024804,2.38847
300682,2021-03-09,15.65,16.96,15.41,16,16347708,262875901.67,0.019108,2.31468
300682,2021-03-10,16.24,16.28,15.48,15.53,8728272,136996056.28,-0.029375,1.23584
300682,2021-03-11,15.54,15.63,14.85,15.24,8894761,134723572.37,-0.018674,1.258442
300682,2021-03-12,15.21,15.4,14.9,15.23,7391834,111798518.97,-0.000656,1.045806
300682,2021-03-15,15.21,15.35,15.05,15.28,5770903,87697147.61,0.003283,0.816474
300682,2021-03-16,15.28,15.79,15.01,15.55,5862623,91003269.62,0.01767,0.829451
300682,2021-03-17,15.48,15.74,15.41,15.5,4121450,64279685.41,-0.003215,0.583108
300682,2021-03-18,15.69,15.69,15.12,15.27,4450517,68104253.67,-0.014839,0.629665
300682,2021-03-19,15.3,15.44,14.89,15.18,3222600,49181970.04,-0.005894,0.455937
300682,2021-03-22,15.3,15.52,15.11,15.38,3048960,46712190.3,0.013175,0.431371
300682,2021-03-23,15.48,15.5,15.08,15.24,3713584,56729816.84,-0.009103,0.525402
300682,2021-03-24,15.19,15.39,15.15,15.22,2781777,42487308.55,-0.001312,0.393569
300682,2021-03-25,15.26,16.15,15.23,15.75,5577595,87941467.8,0.034823,0.789125
300682,2021-03-26,15.75,15.86,15.51,15.76,3547987,55783051.51,0.000635,0.501974
300682,2021-03-29,15.76,16.06,15.61,15.63,3129855,49521763.13,-0.008249,0.442816
300682,2021-03-30,15.63,15.7,15.05,15.21,3841260,58574887.75,-0.026871,0.543466
300682,2021-03-31,15.4,15.97,15.25,15.63,5847483,91593284.56,0.027613,0.827309
300682,2021-04-01,15.63,16.15,15.51,16.07,5658684,90253985.4,0.028151,0.800598
300682,2021-04-02,16.17,16.55,15.88,15.91,5549600,90067947.22,-0.009956,0.785164
300682,2021-04-06,15.7,16.23,15.7,16,4809355,76890104.2,0.005657,0.680433
300682,2021-04-07,16.11,16.17,15.86,16.01,3016788,48223728.48,0.000625,0.426819
300682,2021-04-08,15.96,16.08,15.46,15.56,5124843,80133343.6,-0.028107,0.725069
