证券代码,交易日期,日开盘价,日最高价,日最低价,日收盘价,日个股交易股数,日个股交易金额,涨跌幅,换手率(流通股数)(%)
300679,2021-01-04,33.62,34.88,33.62,34.54,2374372,81717974.26,0.01678,1.159987
300679,2021-01-05,34.46,35.07,34.3,34.75,2588127,89692902.7,0.00608,1.264415
300679,2021-01-06,34.85,35.2,34,34.09,2016684,69435518.29,-0.018993,0.98524
300679,2021-01-07,34.06,34.32,32.47,32.86,2622803,87082315.48,-0.036081,1.281356
300679,2021-01-08,32.84,33.61,32.47,32.7,2681853,88342365.73,-0.004869,1.310205
300679,2021-01-11,32.61,32.88,31.43,31.63,3192456,102306097.85,-0.032722,1.559657
300679,2021-01-12,31.28,32.12,31.08,31.26,2390681,75042636.32,-0.011698,1.167954
300679,2021-01-13,31.39,31.68,30.61,31.5,2790022,86733941.06,0.007678,1.36305
300679,2021-01-14,31.49,32.55,31.11,31.84,2317298,74123701.11,0.010794,1.132103
300679,2021-01-15,31.89,32.41,31.63,32.22,2118895,68060822.47,0.011935,1.035175
300679,2021-01-18,32.2,32.67,31.71,32.27,1769859,56944901.82,0.001552,0.864655
300679,2021-01-19,32.37,32.48,31.51,31.59,2401156,76792962.44,-0.021072,1.173072
300679,2021-01-20,31.54,34.53,31.54,33.34,5322608,177421109.05,0.055397,2.600331
300679,2021-01-21,33.35,34.73,33.2,33.54,3500906,118265582.5,0.005999,1.710349
300679,2021-01-22,33.37,34.17,32.53,34.12,4104346,137017272.46,0.017293,2.005156
300679,2021-01-25,33.68,34.12,32.91,33.13,4559822,152657077.34,-0.029015,2.227676
300679,2021-01-26,33.21,33.71,32.28,33.06,3608323,118865474.39,-0.002113,1.762827
300679,2021-01-27,32.68,32.87,31.68,31.85,2582815,83009483.25,-0.0366,1.26182
300679,2021-01-28,31.71,34.58,31.56,33.54,5543567,186365231.64,0.053061,2.70828
300679,2021-01-29,33.6,33.8,31.7,33.12,4659118,151239246.07,-0.012522,2.276187
300679,2021-02-01,32.6,32.63,31.6,32.09,3509967,112157242.68,-0.031099,1.714775
300679,2021-02-02,32.1,33.81,31.62,33.5,4545717,148220738.19,0.043939,2.220786
300679,2021-02-03,34.15,34.59,32.5,32.81,5533378,184098644.31,-0.020597,2.703302
300679,2021-02-04,32.54,32.54,30.7,31,4275502,134520116.36,-0.055166,2.088773
300679,2021-02-05,30.98,31.31,28.22,28.41,4740535,140414062.47,-0.083548,2.315963
300679,2021-02-08,28.3,28.98,27.75,28.3,2535143,71492419.75,-0.003872,1.23853
300679,2021-02-09,28.15,28.81,27.9,28.47,1817545,51759415.46,0.006007,0.887952
300679,2021-02-10,28.24,29.36,28.13,29.19,1834522,52860695.7,0.02529,0.896246
300679,2021-02-18,29.4,30.5,29.23,29.74,2224464,66798465.55,0.018842,1.08675
300679,2021-02-19,29.61,30.38,29.61,30.16,1715674,51649494.22,0.014122,0.838183
300679,2021-02-22,30.23,30.72,29.52,29.6,2598573,78328188.81,-0.018568,1.269519
300679,2021-02-23,29.77,29.84,29.09,29.39,1799453,52943367.68,-0.007095,0.879113
300679,2021-02-24,29.39,29.9,29.15,29.39,1847359,54487289.75,0.0,0.902517
300679,2021-02-25,29.87,30.16,29.21,29.33,1652764,48818860.58,-0.002042,0.807449
300679,2021-02-26,28.84,29.78,28.75,29.67,1874097,55270014.69,0.011592,0.91558
300679,2021-03-01,29.88,31.8,29.67,31.19,4239094,130513446.69,0.05123,2.070987
300679,2021-03-02,31.3,31.91,31.06,31.67,3216387,101557852.49,0.01539,1.571349
300679,2021-03-03,32.08,33.13,31.68,32.88,3806827,124023338.8,0.038207,1.859805
300679,2021-03-04,32.32,33.36,32.3,32.98,3087537,101807119.66,0.003041,1.5084
300679,2021-03-05,32.79,33.7,32.49,33.4,2765922,92220695.91,0.012735,1.351276
300679,2021-03-08,33.6,34.7,33.42,33.57,3629448,123323820.47,0.00509,1.773147
300679,2021-03-09,33.53,33.58,32,32.15,3023815,98898101.89,-0.0423,1.477269
300679,2021-03-10,32.79,32.97,31.86,32.21,2259266,72973009.42,0.001866,1.103752
300679,2021-03-11,32.06,32.45,31.87,32.01,1758089,56482768.73,-0.006209,0.858905
300679,2021-03-12,31.81,32.2,31.25,31.93,2053620,65119597.62,-0.002499,1.003285
300679,2021-03-15,31.96,32.81,31.69,32.31,2036510,65885907.8,0.011901,0.994926
300679,2021-03-16,32.4,33.01,32,32.8,2179475,71019012.36,0.015166,1.064771
300679,2021-03-17,32.83,35.25,32.83,34.78,4733048,163123109.89,0.060366,2.312305
300679,2021-03-18,34.86,36.08,34.7,35.36,3652117,129670702.07,0.016676,1.784222
300679,2021-03-19,35.37,36.1,34.91,35.3,2913992,103492114.14,-0.001697,1.423615
300679,2021-03-22,35.31,36.26,35.28,35.95,2531536,91059060.96,0.018414,1.236768
300679,2021-03-23,35.78,36.3,35.2,35.45,2625969,93841205.76,-0.013908,1.282903
300679,2021-03-24,35.38,35.8,34.5,34.75,2176197,76055889.91,-0.019746,1.063169
300679,2021-03-25,34.91,36.2,34.53,35.7,2611647,93100981.1,0.027338,1.275906
300679,2021-03-26,35.71,36.25,35.4,36,2408903,86409792.21,0.008403,1.176857
300679,2021-03-29,36.11,37.93,36.1,37.71,5574617,208426113.91,0.0475,2.723449
300679,2021-03-30,38.61,39.33,37.95,39.33,9314511,361236115.51,0.042959,4.550554
300679,2021-03-31,39.01,39.33,38.22,38.88,3680051,142811042.32,-0.011442,1.797869
300679,2021-04-01,38.88,40.27,38.5,39.77,3776908,149561723.63,0.022891,1.845188
300679,2021-04-02,40.09,42.37,40,42.24,7025220,289132371.41,0.062107,3.432133
300679,2021-04-06,42.01,43.08,41.36,42.18,5052735,213372920.57,-0.00142,2.468486
300679,2021-04-07,42.39,42.39,39.37,40,7014003,282167053.96,-0.051683,3.426653
300679,2021-04-08,40,40.17,39,39.29,3854138,152239371.73,-0.01775,1.882918
300679,2021-04-09,39,42.22,39,42.01,6807945,279654821.12,0.069229,3.325985
300679,2021-04-12,42.22,42.97,41.58,42.74,5694653,240806578.29,0.017377,2.782092
300679,2021-04-13,42,43.19,40.88,42.56,4563700,193060470.37,-0.004212,2.229571
300679,2021-04-14,42.21,43,41.28,41.8,3115213,130183138.98,-0.017857,1.521921
300679,2021-04-15,41.91,42.19,41.41,41.9,2121985,88689959.87,0.002392,1.036684
300679,2021-04-16,42.05,46.2,42.02,45.8,9163013,408613377.28,0.093079,4.476541
300679,2021-04-19,45.86,46.28,44.52,45.7,5250716,237977332.35,-0.002183,2.565209
300679,2021-04-20,45.8,46.28,44.73,45.41,3283367,148977391.66,-0.006346,1.604071
300679,2021-04-21,45.43,45.89,44.35,45.15,2402728,108137490.76,-0.005726,1.17384
300679,2021-04-22,45.21,46.59,44.85,45.96,2810319,128970838.33,0.01794,1.372966
300679,2021-04-23,46,46.38,45.12,45.93,2229489,101870690.04,-0.000653,1.089205
300679,2021-04-26,45.93,46.49,45.38,45.74,2397713,110218179.66,-0.004137,1.17139
300679,2021-04-27,45.45,45.5,42.86,44.45,5349058,234803530.9,-0.028203,2.613253
300679,2021-04-28,45.11,46.26,43.88,44.3,3995249,179550017.37,-0.003375,1.951857
300679,2021-04-29,44.15,45.2,43.35,43.5,2579319,113613431.94,-0.018059,1.260112
300679,2021-04-30,43.36,43.98,41.78,42.55,5804634,245857251.67,-0.021839,2.835823
300679,2021-05-06,42.3,42.3,41.01,41.39,3965832,164854417.73,-0.027262,1.937486
300679,2021-05-07,41.4,41.68,40.26,40.38,2641004,107628442.85,-0.024402,1.290248
300679,2021-05-10,40.38,40.74,39,40.45,4034053,160563497.86,0.001734,1.970815
300679,2021-05-11,40.76,42.2,39.92,41.59,6019757,247212627.31,0.028183,2.94092
300679,2021-05-12,41,42.29,40.61,41.89,3424629,142963365.33,0.007213,1.673084
300679,2021-05-13,42,42.01,40.54,40.67,2243889,92165116.1,-0.029124,1.09624
300679,2021-05-14,40.9,41.79,40.56,41.5,2231618,92150338.62,0.020408,1.090245
300679,2021-05-17,41.4,41.84,40.88,40.88,2677068,110576169.59,-0.01494,1.307867
300679,2021-05-18,40.8,41.24,40,41.03,2181536,88677243.62,0.003669,1.065778
300679,2021-05-19,40.82,40.85,40.03,40.69,1474641,59644685.78,-0.008287,0.720428
300679,2021-05-20,40.98,42,40.15,40.47,3148599,129127969.68,-0.005407,1.538231
300679,2021-05-21,40.49,41.4,40.28,40.5,1996166,81343006.81,0.000741,0.975216
300679,2021-05-24,40.6,41.77,40.59,41.4,2491120,102894369.42,0.022222,1.217023
300679,2021-05-25,41.39,41.39,39.93,39.93,4651843,187518429.41,-0.035507,2.272633
300679,2021-05-26,39.67,40.19,38.4,39.55,4791192,188135649.58,-0.009517,2.340711
300679,2021-05-27,39.52,41.5,39.52,41.2,3469579,141414388.47,0.041719,1.695044
300679,2021-05-28,41.39,42.07,41,41.6,2560517,106645051.26,0.009709,1.250927
300679,2021-05-31,41.8,42.4,41.38,42.2,2415838,101465833.94,0.014423,1.180245
300679,2021-06-01,42.09,42.59,41.5,41.88,2090012,87765230.73,-0.007583,1.021064
300679,2021-06-02,41.49,41.88,39.82,40.06,3703030,149947937.11,-0.043457,1.790347
300679,2021-06-03,40.09,40.39,39.15,39.23,2330838,92809770.25,-0.020719,1.126917
300679,2021-06-04,39.7,42.35,39.45,42.25,5082054,210295291.39,0.076982,2.45708
300679,2021-06-07,42.8,43.66,42.41,42.56,3810655,163246539.62,0.007337,1.842382
300679,2021-06-08,42.56,42.65,39.97,40.05,6149275,251847901.34,-0.058976,2.973061
300679,2021-06-09,40.28,41.8,40.03,40.74,4210819,173109127.02,0.017228,2.035853
300679,2021-06-10,39.95,40.88,39.75,40.58,2872769,115724742.77,-0.003927,1.388931
300679,2021-06-11,26.83,26.85,25.54,25.85,6112209,158800886.86,-0.035088,1.970094
300679,2021-06-15,25.69,25.69,24.2,24.28,7317877,180087522.73,-0.060735,2.358706
300679,2021-06-16,24.29,24.8,23.85,24.03,4322400,104836011.61,-0.010297,1.393201
300679,2021-06-17,23.8,25.01,23.66,24.8,3743362,91747240.8,0.032043,1.206564
300679,2021-06-18,24.71,25.08,24.4,24.94,3436682,85400566.07,0.005645,1.107715
300679,2021-06-21,24.74,25.58,24.6,25.39,3424576,86519987.29,0.018043,1.103813
300679,2021-06-22,25.25,26.19,25.12,26.08,4459873,114959702.36,0.027176,1.437511
300679,2021-06-23,26.16,28.1,25.63,28,11009454,296333041.96,0.07362,3.548579
300679,2021-06-24,28.03,28.04,26.92,27.18,8280729,225920361.1,-0.029286,2.669053
300679,2021-06-25,27.08,28,26.56,26.78,6239482,169341638,-0.014717,2.011116
300679,2021-06-28,26.55,28.61,26.55,28.13,8080150,226220518.65,0.050411,2.604403
300679,2021-06-29,28.02,28.86,27.4,27.52,10013584,280709626.71,-0.021685,3.227589
300679,2021-06-30,27.41,29.57,27.4,28.82,13648471,392092206.74,0.047238,4.39919
300679,2021-07-01,29.01,29.77,28.46,28.83,14523896,423643607.52,0.000347,4.681358
300679,2021-07-02,28.55,29.4,27.9,28.2,10149142,288432987.74,-0.021852,3.271282
300679,2021-07-05,28.66,29.65,27.81,28.63,9565055,276390478.61,0.015248,3.083019
300679,2021-07-06,28.8,29.73,28.23,28.9,10610107,309092588.52,0.009431,3.419861
300679,2021-07-07,28.81,29.99,28.03,29.46,9005193,262799754.74,0.019377,2.902563
300679,2021-07-08,29.22,30.2,29.22,29.51,8660240,257800993.86,0.001697,2.791378
300679,2021-07-09,29.51,32.11,29.23,31,17274668,534244506.03,0.050491,5.567989
300679,2021-07-12,31.4,35.59,31.3,35.44,24386803,810311712.97,0.143226,7.86038
300679,2021-07-13,34.8,38.66,34.64,37.9,22231483,819522024.46,0.069413,7.165675
300679,2021-07-14,36.4,37.9,33.94,36.89,18302079,664332691.46,-0.026649,5.899146
300679,2021-07-15,36.46,36.46,34.36,34.85,12945837,453433191.66,-0.0553,4.172716
300679,2021-07-16,34.5,35.79,33.56,34.69,11343484,394340776.2,-0.004591,3.656244
300679,2021-07-19,34.9,37.76,34.9,37.11,11960781,441130401.6,0.069761,3.855212
300679,2021-07-20,36.8,36.99,35.71,36.12,8046528,291013120.36,-0.026677,2.593565
300679,2021-07-21,36.16,39.2,35.88,38.82,16994733,648356618,0.074751,5.47776
300679,2021-07-22,38.78,40.4,37.71,38.81,16137506,628600593.71,-0.000258,5.201458
300679,2021-07-23,39.24,39.58,38.02,38.18,9100428,351476018.03,-0.016233,2.93326
300679,2021-07-26,38.18,39.2,35.5,36.86,13729810,512423533.58,-0.034573,4.425407
300679,2021-07-27,37.63,37.94,35.02,35.19,12147646,442029718.65,-0.045307,3.915442
300679,2021-07-28,34.14,35.1,31.02,33.66,10276066,347238404.06,-0.043478,3.312192
300679,2021-07-29,34.37,37.3,34.37,36.58,13172300,474509313.67,0.08675,4.24571
300679,2021-07-30,37.21,37.5,35,35.44,9095668,324561212.76,-0.031165,2.931725
300679,2021-08-02,36.16,37.09,34.5,36.46,12690634,451885664.86,0.028781,4.090459
300679,2021-08-03,36.21,38.88,35.98,37,10915852,410609001.32,0.014811,3.518409
300679,2021-08-04,36.91,44.4,36.91,44.4,25146158,1048997868.7,0.2,8.105136
300679,2021-08-05,45.91,48.2,45,45.9,28510839,1317121565.52,0.033784,9.189644
300679,2021-08-06,47,47.5,45.18,45.55,13055910,601276068.39,-0.007625,4.208195
300679,2021-08-09,45.99,47.86,43.5,44.98,14003508,631421622.67,-0.012514,4.513626
300679,2021-08-10,45.7,46.1,43.58,44.03,10728381,479934933.36,-0.02112,3.457983
300679,2021-08-11,43.66,45,42.83,43.45,7099515,308382306.24,-0.013173,2.288323
300679,2021-08-12,42.88,44.24,42.75,43.05,7360958,318760027.82,-0.009206,2.372592
300679,2021-08-13,43.55,46.3,42.98,43.1,16230863,723141150.58,0.001161,5.231549
300679,2021-08-16,43.36,44.5,40.57,41.15,13061266,547203893.59,-0.045244,4.209921
300679,2021-08-17,41.29,42.38,39.45,40.03,9128168,372661868.53,-0.027217,2.942201
300679,2021-08-18,39.86,40.6,38.27,38.55,8207713,319821421.8,-0.036972,2.645519
300679,2021-08-19,39.28,39.45,37.55,38.37,7067613,269592272.11,-0.004669,2.278041
300679,2021-08-20,38.11,38.97,36.6,37.35,7484800,280729718.65,-0.026583,2.412509
300679,2021-08-23,37.4,39.7,37.4,38.39,7514868,290391448.61,0.027845,2.4222
300679,2021-08-24,39.85,41.45,38.61,39.59,12551463,499849592.93,0.031258,4.045601
300679,2021-08-25,39,40.6,38.7,39.82,9236392,367138909.09,0.00581,2.977084
300679,2021-08-26,39.66,39.98,37.58,37.65,7567666,290952341.83,-0.054495,2.439218
300679,2021-08-27,37.81,38.28,36.23,36.85,9611797,355832928.89,-0.021248,3.098085
300679,2021-08-30,37.24,38.65,36.66,36.88,7418822,279047640.77,0.000814,2.391243
300679,2021-08-31,37,37.29,34.65,35.55,9456003,335133275.95,-0.036063,3.047869
300679,2021-09-01,35.97,37.65,35.92,36.48,10727144,394450175.21,0.02616,3.457584
300679,2021-09-02,36.24,42.02,36.24,39.83,26198298,1030542115.85,0.091831,8.444263
300679,2021-09-03,40.48,42.83,39.15,39.45,16136702,662011373.21,-0.009541,5.201199
300679,2021-09-06,39.63,45.98,39.63,44.54,18446596,800908346.77,0.129024,5.945726
300679,2021-09-07,44.87,45.99,44.3,45.09,11677364,525564442.3,0.012348,3.76386
300679,2021-09-08,44.74,45.44,43.6,44.84,7706580,344180184.42,-0.005544,2.483993
300679,2021-09-09,45.75,46.33,44.3,45.14,6605442,297861179.53,0.00669,2.129073
300679,2021-09-10,45.01,46.13,44.6,45.12,7847926,354022917.07,-0.000443,2.529552
300679,2021-09-13,46.6,47.8,45.1,45.24,9146797,420313414.07,0.00266,2.948205
300679,2021-09-14,45.92,46.56,44.21,45.65,5406641,246715116.75,0.009063,1.742674
300679,2021-09-15,45.83,46.43,44.6,45.83,5833073,266136611.84,0.003943,1.880122
300679,2021-09-16,45.32,47.4,43.23,43.51,10723847,479700690.95,-0.050622,3.456522
300679,2021-09-17,44.25,44.96,42.51,43.94,6526922,286423720.43,0.009883,2.103764
300679,2021-09-22,43.49,45,42.48,42.65,5129240,220768400.66,-0.029358,1.653262
300679,2021-09-23,42.73,42.8,41.39,41.6,4750101,199054543.79,-0.024619,1.531058
300679,2021-09-24,41.68,41.75,40.09,40.18,4564538,185737514.48,-0.034135,1.471247
300679,2021-09-27,41.2,41.83,40.1,40.74,6030987,247794583.01,0.013937,1.943914
300679,2021-09-28,41.01,41.6,39.59,40.11,4224644,170195340.34,-0.015464,1.361692
300679,2021-09-29,40.01,40.34,38.5,38.53,4043368,158759426.85,-0.039392,1.303263
300679,2021-09-30,39,43.88,37.39,42.81,8129556,337680814.57,0.111082,2.620327
300679,2021-10-08,43.11,43.11,40.71,42.32,6231664,259209388.1,-0.011446,2.008597
300679,2021-10-11,41.3,41.34,40.01,40.65,5054842,205972298,-0.039461,1.629282
300679,2021-10-12,41.5,41.5,39.2,39.56,3306115,131904483.32,-0.026814,1.06563
300679,2021-10-13,39.45,43.3,39.13,41.33,5688040,236571382.77,0.044742,1.833375
300679,2021-10-14,41.43,42.89,41.1,41.38,2827326,118429034.35,0.00121,0.911307
300679,2021-10-15,41.26,42.75,40.9,42.2,3536655,149001025.11,0.019816,1.139938
300679,2021-10-18,42.35,42.61,40.8,41.38,3513302,145215770.36,-0.019431,1.132411
300679,2021-10-19,41.34,46.2,41.02,45.13,8816133,388623269.64,0.090623,2.841625
300679,2021-10-20,44.98,44.98,43.5,44.39,4968058,219932854.41,-0.016397,1.60131
300679,2021-10-21,44.02,44.55,43.51,44.31,2919036,128657674.38,-0.001802,0.940867
300679,2021-10-22,44.14,44.74,42.67,43.21,3351355,144932752.84,-0.024825,1.080212
