证券代码,交易日期,日开盘价,日最高价,日最低价,日收盘价,日个股交易股数,日个股交易金额,涨跌幅,换手率(流通股数)(%)
300313,2021-01-04,21.41,22.53,20.79,22.01,18705709,407340829.81,0.01056,10.157041
300313,2021-01-05,21.83,23.8,21.68,23.02,28206361,648716517.4,0.045888,15.315814
300313,2021-01-06,23.1,24.1,21.82,22.19,19941924,453878850.63,-0.036056,10.828295
300313,2021-01-07,22.01,23.23,21.4,21.93,15648372,348791993.08,-0.011717,8.496933
300313,2021-01-08,21.5,21.58,20.4,20.7,16363728,342167234.24,-0.056088,8.885365
300313,2021-01-11,20.7,20.82,18.82,19,16986910,331822506.83,-0.082126,9.223748
300313,2021-01-12,18.99,19.71,18.66,19.47,8589569,166396992.36,0.024737,4.664063
300313,2021-01-13,19.48,20.8,19.17,20.19,12547702,251807553.44,0.03698,6.813296
300313,2021-01-14,19.75,20.4,19,19.23,9323400,180956680,-0.047548,5.062527
300313,2021-01-15,19.13,19.5,19.08,19.39,7022233,135498948.53,0.00832,3.813013
300313,2021-01-18,19.46,20.08,19.28,19.75,9441954,185363106.12,0.018566,5.126901
300313,2021-01-19,19.7,20.75,19.53,20.48,16346813,331674031.05,0.036962,8.87618
300313,2021-01-20,20.43,20.48,19.8,19.86,11608085,231790038.39,-0.030273,6.303091
300313,2021-01-21,19.57,19.85,19.36,19.62,8492900,166322337,-0.012085,4.611572
300313,2021-01-22,19.65,19.82,19.3,19.3,7457500,145114541,-0.01631,4.049359
300313,2021-01-25,19.3,19.55,18.8,19,8178000,156535497,-0.015544,4.440584
300313,2021-01-26,19.13,19.73,18.85,19.18,7873851,152165552.36,0.009474,4.275434
300313,2021-01-27,19.45,19.5,18.38,18.43,8063453,151019483.23,-0.039103,4.378386
300313,2021-01-28,18.1,18.78,17.8,17.8,6524202,118950067.4,-0.034183,3.542586
300313,2021-01-29,17,17,14.44,14.95,19452700,300032687.56,-0.160112,10.562651
300313,2021-02-01,14.89,14.94,14.15,14.34,11240422,162441658.62,-0.040803,6.103454
300313,2021-02-02,14.34,14.42,13.12,13.58,14934029,201089719.07,-0.052999,8.109051
300313,2021-02-03,13.8,16.3,13.43,16.3,32066869,502072445.09,0.200295,17.412037
300313,2021-02-04,16.13,16.15,14.1,14.75,26922576,407833173.96,-0.095092,14.61873
300313,2021-02-05,14.25,16.32,14.25,14.7,22140876,340731563.05,-0.00339,12.022307
300313,2021-02-08,13.05,15.88,13.05,14.31,16950447,249311387.64,-0.026531,9.203949
300313,2021-02-09,15.01,15.29,13.85,14.25,13186792,188169008.36,-0.004193,7.160316
300313,2021-02-10,14.42,15.09,14.16,14.44,12276000,178792468,0.013333,6.665764
300313,2021-02-18,14.67,15.75,14.67,15.02,12481253,188173413.77,0.040166,6.777214
300313,2021-02-19,15.06,15.98,14.86,15.81,15463700,240324525.98,0.052597,8.396658
300313,2021-02-22,16.02,16.88,15.61,16.41,18543866,300691364.02,0.037951,10.069162
300313,2021-02-23,16.09,16.15,15.18,15.45,13070916,203705234.18,-0.058501,7.097396
300313,2021-02-24,15.47,16.8,15.34,15.94,16187566,258490722.02,0.031715,8.789711
300313,2021-02-25,15.67,15.95,15.2,15.31,10834824,167411417.06,-0.039523,5.883217
300313,2021-02-26,15.15,15.55,14.49,15.12,7484517,113746475.7,-0.01241,4.064029
300313,2021-03-01,15.12,15.6,15.12,15.49,7244317,111482769.97,0.024471,3.933603
