证券代码,交易日期,日开盘价,日最高价,日最低价,日收盘价,日个股交易股数,日个股交易金额,涨跌幅,换手率(流通股数)(%)
300142,2021-01-04,38.56,38.94,37.8,38.3,52635715,2012731646.8,-0.006743,3.549408
300142,2021-01-05,37.98,38.19,36.63,38.03,60359118,2267862258.66,-0.00705,4.070224
300142,2021-01-06,38.01,39.49,37.9,38.66,58827960,2267600811.03,0.016566,3.966973
300142,2021-01-07,39.22,39.62,37.7,38.05,47645324,1833422325.19,-0.015779,3.212889
300142,2021-01-08,38.05,39.18,37.92,38.81,45257660,1740506328.66,0.019974,3.051881
300142,2021-01-11,38.85,38.96,36.9,36.99,49247556,1855546477.86,-0.046895,3.320933
300142,2021-01-12,36.71,37.17,36.39,36.78,32310516,1186193614.44,-0.005677,2.17881
300142,2021-01-13,36.78,36.95,35.22,35.28,50051496,1794722763.36,-0.040783,3.375146
300142,2021-01-14,35.28,36.28,34.71,35.76,33169704,1181869933.22,0.013605,2.236748
300142,2021-01-15,35.61,36.05,34.53,35.04,32727714,1150535354.11,-0.020134,2.206943
300142,2021-01-18,34.8,35.52,34.55,35.33,28939085,1016906861.95,0.008276,1.951463
300142,2021-01-19,35.4,36.63,35.02,35.25,36386818,1298488432.43,-0.002264,2.453689
300142,2021-01-20,35.25,36.8,35,36.8,50577654,1827368120.69,0.043972,3.410626
300142,2021-01-21,37,37.78,36.36,37.35,48188673,1785823769.86,0.014946,3.249529
300142,2021-01-22,37.38,39.2,37.17,38.82,71619311,2768527517.21,0.039357,4.829538
300142,2021-01-25,39.5,39.8,38.07,38.12,60172185,2331100349.42,-0.018032,4.057619
300142,2021-01-26,38.35,41.49,37.6,40.02,82735296,3304019921.13,0.049843,5.579127
300142,2021-01-27,40.28,41.68,38.71,41.2,75693637,3064772952.05,0.029485,5.104284
300142,2021-01-28,42,43.98,40.92,41.8,99043855,4188913883.13,0.014563,6.67887
300142,2021-01-29,41.18,42.18,39.18,39.6,66616844,2702395108.11,-0.052632,4.492204
300142,2021-02-01,39.49,43.88,39.09,43.19,81171091,3411953401.65,0.090657,5.473648
300142,2021-02-02,42.61,45.45,42.43,43.55,81624645,3596876905.19,0.008335,5.504232
300142,2021-02-03,43.1,45.14,42.75,43.95,64540971,2847332594.58,0.009185,4.352221
300142,2021-02-04,43.54,44.59,41.71,42.93,59350739,2559989119.59,-0.023208,4.002226
300142,2021-02-05,42.88,45.33,42.56,44.26,68233802,3038606007.4,0.030981,4.601241
300142,2021-02-08,44.5,48.1,44.06,47.68,80562412,3736986836.81,0.077271,5.432602
300142,2021-02-09,47.87,49.15,46.8,48.62,69123722,3328832587.02,0.019715,4.661252
300142,2021-02-10,48.68,56.34,48.35,54.66,104576948,5466786098.93,0.124229,7.051986
300142,2021-02-18,55.5,57.5,52.8,54.11,94938110,5215614095,-0.010062,6.402005
300142,2021-02-19,53.48,53.95,49.42,51.15,94572647,4839053025.57,-0.054703,6.377361
300142,2021-02-22,50.15,51.57,49.09,49.85,62642140,3144859691.34,-0.025415,4.224176
300142,2021-02-23,49.51,52.38,48.6,51.55,65424799,3325852503.12,0.034102,4.411821
300142,2021-02-24,50.98,51.25,48.95,49.01,53287919,2667862299.84,-0.049273,3.593389
300142,2021-02-25,49.38,50.18,46.46,46.65,67625154,3259954600.75,-0.048153,4.560198
300142,2021-02-26,45.01,47.07,44.53,45.81,48581778,2233308473.81,-0.018006,3.276037
300142,2021-03-01,46.11,47.67,45.57,46.75,37049753,1733252037.79,0.02052,2.498393
300142,2021-03-02,47,47.48,45.22,45.66,37234197,1720271097.22,-0.023316,2.510831
300142,2021-03-03,45.2,46.12,44.61,45.8,29873542,1356983917.06,0.003066,2.014476
300142,2021-03-04,45.11,45.36,42.9,43,51150314,2240727871.19,-0.061135,3.449243
